time,N1,N2,N3,N4,N5
17570,7.59289877127859,0.67261926063605,1.42724534727354,35.9319834881841,16.8036963672945
17580,2.03693937759723,0.0813353326071968,0.219841252030754,36.4334601021338,24.3803904649449
17590,0.518909984355197,0.00965614543262784,0.0328897584233558,33.6378061060343,31.9409042833377
17600,2.44403405822025,0.19724229730086,1.22504147945241,17.2673907320506,38.8221934966574
17610,7.17945737988626,2.28224641143429,24.5856574769217,5.98270255296187,28.3592233291736
17620,25.2833793084528,0.946287003775976,21.8904731083357,2.33444762900336,23.2876546337083
17630,22.2088380268144,3.32188864055772,5.77369882021561,25.0093318144878,12.6256695529691
17640,6.92907626960609,0.424301041033109,0.969475353757336,33.055041791259,24.3920401110477
17650,3.6738709010507,0.113966202225989,0.408411001676988,27.7647738136592,33.4169601868581
17660,12.0092637870705,3.01432865288854,18.1218435774854,10.1968849328164,26.4500104672061
17670,27.3279802866495,3.23685994657258,12.0117791549902,15.0973716087627,14.3706885029109
17680,13.2903443169171,0.525071877305538,2.82634118406175,24.9569244458359,28.4490015197558
17690,20.8788762006184,0.679820435734745,5.36092638536786,22.1839637231838,23.0964015449019
17700,16.9563976046305,0.289117324477408,2.27310292000088,25.8969296655054,26.1874794472983
17710,16.2469188689858,0.218162495789611,1.41500876883911,27.2293073563189,26.0249977659556
17720,20.446952521028,0.374090919218934,1.58639574329121,26.6286303296913,22.5171779182139
17730,26.9116313501117,0.635832351553093,3.05781791048735,16.4083715343434,25.2194252966738
17740,12.7033972884001,0.217311924847223,0.671470098864998,27.2769412476183,28.9492195627298
17750,22.9459153795451,1.7425618791202,2.21404911272739,25.7554904213696,19.1262768883487
17760,15.0163550083812,0.604763045208794,1.29904432432886,23.2393386555931,29.1498735604043
17770,27.2990131206794,14.164552303504,4.26523306667004,12.3576363314663,13.6314243734562
17780,12.2916091135948,33.930523441616,12.1091226472123,1.81611247582808,2.84471756316436
17790,3.47886080551599,37.8531607922229,19.487739771175,0.223872728989866,0.451696311090062
17800,0.90260458697942,36.1329865147014,26.4763674120966,0.0267511642617747,0.0682759738525507
17810,0.432081973448097,29.3821343522721,34.5024621606214,0.00632957198824917,0.024518719593308
17820,2.33156242223499,14.2532997625297,39.9739090953557,0.304456911925804,1.86598997277276
17830,6.60738658885703,4.84846639023842,28.4546473360639,2.3661336423363,25.9261788504587
17840,23.909939384362,1.86756224076684,24.1410183224895,0.947914326841228,23.2060513774494
17850,25.1362514221223,22.9376253536367,9.27015951574042,6.13474916757492,6.63800670690078
17860,8.39121663002514,34.009786500314,20.2561752759665,0.803447226339465,1.1591631365079
17870,2.23574544294544,34.0607973653239,28.9968398084682,0.0969187638507072,0.177859345329394
17880,3.99033150386067,21.1661776582795,36.1495797391415,0.291703094792406,0.927638582747495
17890,11.0259217352164,7.10707558972434,25.2663604275933,4.10036085198424,22.177330106684
17900,27.9558180465422,9.49429962540548,14.9232923139545,5.14531779759691,13.8805379360446
17910,12.798542342962,28.7351041682732,22.5960028749588,1.3089527120277,2.79972908910919
17920,10.8708753283075,22.1282905226081,30.708536349895,0.805130008887786,3.05833588906099
17930,26.6433185166053,12.3258657415493,18.484425668913,2.5720144364583,12.6500518090431
17940,25.5636209626491,16.1256517499504,23.9199375627664,0.984275282018706,6.9171703611279
17950,26.3303081404799,18.093584144435,23.5845891495024,0.714877745131292,4.1805298421651
17960,23.8579659709262,18.9827165953489,26.0375730159911,0.461168517951464,3.30789785351384
17970,15.504413196734,25.4897988770133,28.2586544376938,0.239036282498682,1.03646594297309
17980,18.0558070835626,27.5001478060493,23.2779715726588,0.652145745388722,1.3934732809194
17990,24.8584933627109,15.9780868674957,25.8074647287798,1.2580876852648,4.2298989526281
18000,12.4222205693507,29.3607409709665,25.9641498500283,0.813601698744313,0.932141986569505
18010,22.5960508076742,13.9128707773784,24.5112572925429,3.34550203619335,7.11096215991172
18020,20.5673844370635,2.74574604662294,7.97215963373082,21.9440821070497,16.5696640069817
18030,12.3771055518388,0.705059134098047,3.33783605284646,23.3655726643967,29.2905982939163
18040,23.8095886709888,1.06521842069348,8.08346358195323,19.3689202128289,19.9358673554154
18050,19.2544899911,0.401317555848978,3.19429951277479,24.5932658807735,24.5317991900443
18060,17.1294236637294,0.241917132381115,1.69541768358944,26.7155764905113,25.5821987011842
18070,19.7731110377568,0.319736738144353,1.57277606569992,26.7004913155084,23.1306594794831
18080,27.1982378769961,0.722455213911932,2.64356419064773,19.0108336382416,22.6068610683268
18090,15.7864144333631,0.228935414166442,0.982079267701476,24.3556527019716,28.7296180876563
18100,18.7925292162833,0.899512011946307,1.50208268306033,27.425999096399,22.2218468537426
18110,20.5902636014433,1.01115353323272,3.05469772779296,18.4631924963973,27.5227071761764
18120,17.6766529570546,2.77594933921983,1.81663292689453,27.8538743891268,19.9700391144061
18130,9.22436135771324,0.66381993005207,0.677524243726152,26.3344069226369,30.7112766314201
18140,18.4154910958569,10.6235175608383,18.2049736943765,7.52986421157396,17.0741792127556
18150,19.3987368701575,23.2738334901769,18.9545266614262,3.23117829375406,5.80065592041399
18160,18.8028258802004,17.5536891267632,25.6966899233467,2.0300516117434,7.42345793371499
18170,17.4441747756784,23.0938744417686,26.1130404134577,0.997737030471604,4.18101604835696
18180,16.278228078873,25.3737917130177,27.0698893595313,0.522133671341116,2.15753883134236
18190,16.0441257919759,27.2513114677335,25.6319474611446,0.488539801850069,1.55510401308036
18200,22.9995621431462,25.4476704149367,20.0871340812892,1.20874073553419,2.28241449247137
18210,21.1132461267905,19.2164149130273,27.0885437419501,0.85151708579556,2.95623960831132
18220,15.1522056103296,28.5233537529141,23.6684424320243,1.28201400259353,1.31384723636203
18230,19.7318275466394,17.1062938724603,26.8509129253411,2.25704369738981,4.18234489977509
18240,25.3087050797699,4.1060924212524,10.8373984254933,13.3759186573146,20.1732634690849
18250,23.2526736241341,1.6933814661066,6.17891831440408,17.7845596431092,24.2929054619269
18260,17.6477089869246,0.792605877748091,2.3213122482177,23.3763737275837,27.0748125681464
18270,16.3889451343614,1.05146657578739,1.82806127259167,27.2317968925711,24.2130851597973
18280,27.0613783197493,3.3969073165406,5.50934266965796,14.3639590581556,21.8680128557729
18290,11.2201105403306,1.2114208314124,1.038207207529,29.8261793300888,25.6257083925513
18300,18.1421135292877,3.68863535327012,5.75594907951507,15.5886524865355,26.2188049170512
18310,26.0931665245233,15.5553142909565,10.7567769581007,10.5241339013798,10.3323100357074
18320,10.228515118632,30.0821770191161,23.9636647169858,1.47153401537678,1.97688525684081
18330,10.0324368034549,21.4908658949375,30.9603070092678,1.30143621211559,3.05422827197133
18340,25.7353407670368,7.54032690417908,19.9636677543551,3.8211437722557,16.3388155608393
18350,13.920729396263,25.7970227394326,25.9319150990359,1.19777407939465,3.56230897810272
18360,23.3011520099441,21.4794525146059,20.0547288661599,1.49687059359934,5.95941533068901
18370,22.5698141890013,24.1103444007562,21.2285048378788,0.91917391709873,3.40662100830934
18380,25.7045649306934,23.790571242297,19.2841606154584,1.1068891202711,3.010151576458
18390,22.9161610086213,18.815057382405,26.4065508151022,0.676017344643572,3.26550051425972
18400,12.3870499371439,28.8892894036656,27.4184953844633,0.443308613727444,0.880088179706815
18410,26.8014019259949,19.7802191539574,18.2132477182409,4.28413775525221,3.58952819060663
18420,8.81247715531188,30.2780479258751,28.5611216197663,0.636624104641154,0.613993686517089
18430,21.8366163903619,10.8376629499016,21.2784015825037,6.29137862455201,11.6591975660477
18440,21.7510356999716,6.5872359315056,6.51261567449273,22.7753863255286,12.7893822170581
18450,7.00519058025147,0.851339742072099,1.11387871544005,31.7674452077702,26.1742270852304
18460,8.90801030193266,1.34284618422332,3.06797758518924,20.523359927369,31.9567065450372
18470,23.1161200287108,4.08851833491681,18.6457563409306,6.64717047173332,21.2709034337647
18480,17.1025491318047,2.06185765390219,4.81604474239363,24.8400827241361,21.2738467786544
18490,20.4281504307818,1.81064522858677,9.5021668533199,15.6910483939716,24.9890379774469
18500,21.5100059024731,0.825686090062922,5.11014526661283,19.8517013731341,25.507562189733
18510,21.8455004187111,0.498038679267299,3.34512131101533,20.6815561108314,26.1359160619536
18520,17.1643241299755,0.291437905946007,1.45435453710924,24.4584614266959,27.6955583172662
18530,15.8391643742598,0.418660474989118,1.18991225363157,27.9104688576069,25.321044338557
18540,26.8484906967858,1.92231967098954,2.91980836986594,20.9089349347942,20.0244825936144
18550,13.4978852910101,0.41791470316635,0.866701371659325,25.6644655645702,29.0753518787441
18560,25.8175529505118,7.23568234781653,3.34436059006858,22.79889080876,14.2888087229354
18570,8.25764140413222,0.932869708221903,0.569787488804626,31.4043528341055,26.6550537805965
18580,13.5655846456486,2.71458321005919,2.93799289234494,17.7843962689115,29.7352970933161
18590,20.6073673813253,11.3199143238706,21.5600233298037,4.69750361437822,14.6811413453157
18600,15.9817198246036,24.4918540224421,24.5943539648688,1.58053483358859,4.30942290454363
18610,21.6188373646,23.2103858426161,21.1272788819616,1.51770941126917,4.52989377276214
18620,24.3963202429908,23.5946754971355,19.3740824369361,1.47808081318828,3.65257240713851
18630,25.6301504394215,16.6756637065482,24.9662758155518,1.22259666386155,4.47989478693114
18640,13.4082471652424,26.745497554897,28.4255781809041,0.479771106577097,1.03241420746245
18650,23.3776791212727,24.7923930592686,17.256612215059,3.67514176187174,2.92324169001041
18660,10.474793266247,26.9732151787092,29.7319581303172,0.654195119457832,0.764169191244193
18670,23.5222700385185,8.14045205867941,17.8869086940463,7.40350439973724,16.9098220963286
18680,19.2495267369936,26.258829636432,12.8511134368396,6.15440133446765,4.47748621625497
18690,5.9101234427524,33.7579774926751,24.098571637992,0.781483084410042,0.744909030070312
18700,2.39914314039343,29.77377756336,33.1182110380224,0.139310086169552,0.191027934926839
18710,9.24516522257037,11.9494274485851,29.6361361870044,4.36496337286161,10.1563937608548
18720,24.7753870751644,4.00183055573771,20.4376100177064,4.2562637760934,20.6997129092505
18730,19.2358148896226,4.89292873180172,5.15708812458058,25.1399794646421,15.0064335412015
18740,5.86393058305789,0.619690467451766,0.85447304679911,31.9198758999565,27.7650751946967
18750,10.7018928841397,2.21345025424414,5.4860113260809,17.5142957692104,30.5360577947502
18760,26.3287452441576,4.18621648824666,16.5021494251933,6.99191327426206,18.8574482623652
18770,14.1359357888246,1.41644379601279,3.5800598351696,26.3462070004744,24.3622471290877
18780,25.252474514561,1.82110547682147,11.1530538902329,12.7167474505472,22.8549357160059
18790,26.1725203671175,1.05216749279377,5.54673419469741,17.6432822721072,22.6739080975783
18800,26.5149527355197,0.781127528405104,3.76148901255656,18.2957000733166,23.3969602362503
18810,22.0324248391053,0.444959489014293,2.74814418164051,20.1144933859809,26.6775059458078
18820,12.4447587868073,0.284728395885403,0.831365761005703,28.5898313045325,28.099871157223
18830,22.9956682588906,1.54197319740766,2.16921193818531,25.6986794660036,19.4814278217292
18840,17.0765626577802,0.691698766069383,1.70179729284092,21.8330404345546,28.5518149745838
18850,23.1461508768863,6.65249307547384,2.68176396466737,25.118831973501,14.3299067691944
18860,7.08522691737093,0.843800698057432,0.445388380723673,32.1265761137362,26.7234086435801
18870,10.4087605540593,1.84599272451309,1.69529517154244,19.7315613115938,31.7876995659524
18880,12.9031345296024,16.218518536611,23.927147324772,4.49647895225128,12.7414516880098
18890,23.1042586882362,19.7826672651946,18.2771061055581,2.53098834533085,8.11588311212204
18900,25.6759905528407,21.1414598759173,18.8158160242588,1.66994094988268,5.61138347308107
18910,26.4359007709081,20.2156181911732,20.9456558954581,1.35011667368393,4.02501097354945
18920,23.2929776389203,18.7600516716646,25.9879417532849,0.747994455177238,3.63848653843909
18930,12.4680317945592,28.0347242919656,28.3465647403402,0.389976211685184,0.918817051617124
18940,23.2394075798699,25.213428628145,18.4948522700262,2.45741680316109,2.56489527455392
18950,14.4469932298882,23.6582897515702,29.0573081288567,0.760883740512936,1.32033546653532
18960,27.9170729582661,6.91595704275981,14.817301992951,13.9855462854784,7.09435497501464
18970,11.8991476708038,0.994796464802544,2.99172651554139,30.7442659784723,19.4072695558828
18980,3.28637877838809,0.121555911611735,0.468486697422827,32.8348240957091,29.7899531307458
18990,8.56941323534033,0.866472545391466,6.06912162314136,17.0038116819422,32.8891352732861
19000,24.7806066534954,1.22639295444903,18.805809545451,5.81692384855142,23.5309940621725
19010,16.0000507724994,0.579856898278227,4.43261111390217,24.814328689443,24.6878963085822
19020,24.385297189833,0.602503556279757,6.15507781105517,21.0764992861864,20.2792395755029
19030,20.5778969948466,0.279417585126854,2.78723556246597,24.9392146157191,23.4520557171805
19040,20.2731386350747,0.229208710537631,1.84183070321462,26.1781855091114,23.2256413163312
19050,25.5770964269726,0.414306664284935,2.13799533144815,24.8889304270801,19.6786735423163
19060,21.7265977090002,0.239830151789127,2.2251770839814,19.8692990362439,27.4142689264624
19070,13.0027265110489,0.209480133189347,0.754605028053866,28.9460947651958,27.1740857477993
19080,26.5570895416603,1.60588699622094,2.68553740978086,23.0370877322273,19.0434145800966
19090,13.6352470312833,0.343045890279694,0.871156766828506,25.3570225852101,29.2345797751691
19100,24.3460826535985,4.35122692324207,3.10327370916096,24.3446695791752,16.1408903131005
19110,7.66424657960896,0.55839567698406,0.524546533687123,30.1098568598357,29.711673829774
19120,20.4710873561718,7.41702170514697,13.4084835003902,9.99321952954143,20.4019566924242
19130,21.4591443445446,22.6457159365276,14.2233512784447,5.64589554544173,6.54485658812785
19140,6.81420753305548,30.8341385265555,28.3659727995594,0.725883237137433,1.11027836650792
19150,14.7439282644986,13.1247387809428,24.6865011581067,4.43966518603243,13.2626609447629
19160,23.4511026519753,19.7071168676585,16.7649908223482,3.07928956421707,8.49609699952123
19170,23.6541876878215,15.7378076168662,24.1677557198362,1.51568112504653,8.43391430210618
19180,22.8577876352455,19.1100365404566,25.3600848408839,0.851410156846431,4.7740833451861
19190,19.3240522310242,22.4675856945106,27.0146490746082,0.489812115232993,2.29876664081373
19200,14.113041310416,28.0554193450088,26.7716892461959,0.426591246421899,1.18051407910482
19210,23.5525594044506,25.2235339434298,19.1918371396066,1.68949609662088,2.43525758774205
19220,17.8759820677409,21.3762480189412,28.1536169931875,0.782127285082686,1.99118027753629
19230,21.4006840985017,26.1048976952791,16.163456969141,5.10830561727692,2.43009155891388
